,Autoridad Administrativa del Agua ,Administración Local del Agua ,Departamento,Provincia,Distrito,Sector,Zona,Este (Inicial),Norte (Inicial),Este (Final),Norte (Final),Longitud,Propuesta de Actividad,Latitud
122,Cañete Fortaleza,Barranca,LIMA,BARRANCA,PATIVILCA,Puntizuela,18,200254.0,8816314.0,200254.0,8816314.0,-77.74007429790315,Limpieza y descolmatacion y proteccion con enrocado y reforestacion en el rio Pativilca,-10.695897341370083
123,Cañete Fortaleza,Barranca,LIMA,BARRANCA,SUPE,Palto Paltito,18,209178.0,8800660.0,209178.0,8800660.0,-77.65980006783288,Limpieza y descolmatacion y proteccion con enrocado y reforestacion en el rio Supe,-10.838026435773275
124,Cañete Fortaleza,Barranca,LIMA,BARRANCA,SUPE,Pando,18,219837.0,8797938.0,219837.0,8797938.0,-77.56259357993251,Limpieza y descolmatacion y proteccion con enrocado y reforestacion en el rio Supe,-10.863445515359443
125,Cañete Fortaleza,Barranca,LIMA,BARRANCA,SUPE,Pulancache,18,214868.0,8799457.0,214868.0,8799457.0,-77.60789248136011,Limpieza y descolmatacion y proteccion con enrocado y reforestacion en el rio Supe,-10.849339814665429
126,Cañete Fortaleza,Barranca,LIMA,HUAURA,AMBAR,Jaiva,18,240934.0,8795374.0,240934.0,8795374.0,-77.36992599223456,Limpieza y descolmatacion y proteccion con enrocado y reforestacion en el rio Supe,-10.88816206634094
127,Cañete Fortaleza,Barranca,LIMA,HUAURA,HUAURA,Jaiva- La Florida,18,239718.0,8794078.0,239718.0,8794078.0,-77.38113637398935,Limpieza y descolmatacion y proteccion con enrocado y reforestacion en el rio Supe,-10.899786892690592
128,Cañete Fortaleza,Barranca,LIMA,HUAURA,HUAURA,Las Minas,18,231644.0,8791654.0,231644.0,8791654.0,-77.45513315246014,Limpieza y descolmatacion y proteccion con enrocado y reforestacion en el rio Supe,-10.921106896373379
129,Cañete Fortaleza,Barranca,LIMA,HUAURA,HUAURA,Peñico,18,234995.0,8791443.0,234995.0,8791443.0,-77.42451021963227,Limpieza y descolmatacion y proteccion con enrocado y reforestacion en el rio Supe,-10.92325790646646
130,Cañete Fortaleza,Barranca,LIMA,HUARAL,AUCALLAMA,Bocatoma Palpa - Hornillos,18,271105.0,8733907.0,271105.0,8733907.0,-77.09804751368625,Descolmatación y encausamiento de río y dique seco,-11.445697102143386
131,Cañete Fortaleza,Barranca,LIMA,HUARAL,AUCALLAMA,Bocatoma Saume-Pte. Saume,18,274251.0,8737377.0,274251.0,8737377.0,-77.06899692354472,Defensa ribereña con enrocado,-11.414541170639826
132,Cañete Fortaleza,Barranca,LIMA,HUARAL,AUCALLAMA,Boza Alta,18,260748.0,8722664.0,260748.0,8722664.0,-77.19371849858379,Defensa ribereña con enrocado,-11.546604700023755
133,Cañete Fortaleza,Barranca,LIMA,HUARAL,AUCALLAMA,Quipullin,18,277999.0,8742045.0,277999.0,8742045.0,-77.03436151909585,Defensa ribereña con enrocado,-11.372591819566916
134,Cañete Fortaleza,Barranca,LIMA,HUARAL,AUCALLAMA,Quipullin - Bocatoma Cuyo,18,277993.0,8742111.0,277993.0,8742111.0,-77.03441224297598,Descolmatación y encausamiento de río y dique seco,-11.371994928708741
135,Cañete Fortaleza,Barranca,LIMA,HUARAL,AUCALLAMA,Santo Domingo,18,279883.0,8742045.0,279883.0,8742045.0,-77.01710450157725,Defensa ribereña con enrocado,-11.37271058407466
136,Cañete Fortaleza,Barranca,LIMA,HUARAL,AUCALLAMA,Santo Domingo Alto - Santo Domingo,18,280296.0,8743219.0,280296.0,8743219.0,-77.01324698109798,Descolmatación y encausamiento de río y dique seco,-11.362125675738527
137,Cañete Fortaleza,Barranca,LIMA,HUARAL,CHANCAY,Manchuria - Huarangal,18,258946.0,8718965.0,258946.0,8718965.0,-77.21049490492476,Descolmatación y encausamiento de río y dique seco,-11.579906832210927
138,Cañete Fortaleza,Barranca,LIMA,HUARAL,CHANCAY,Manchuria - Huarangal,18,259219.0,8719773.0,259219.0,8719773.0,-77.20793546190068,Defensa ribereña con enrocado,-11.572624122336697
139,Cañete Fortaleza,Barranca,LIMA,HUARAL,HUARAL,Bocatoma Huamacho,18,283424.0,8745040.0,283424.0,8745040.0,-76.98448198794031,Descolmatación y encausamiento de río y dique con enrocado,-11.345861268126889
140,Cañete Fortaleza,Barranca,LIMA,HUARAL,HUARAL,Puente La Huaca - Bocatoma Boza Baja,18,261342.0,8724864.0,261342.0,8724864.0,-77.18812077698226,Descolmatación y encausamiento de río y dique seco,-11.526764311085888
141,Cañete Fortaleza,Barranca,LIMA,HUARAL,HUARAL,Puente Saume - Lindero,18,272950.0,8735733.0,272950.0,8735733.0,-77.08102353826487,Descolmatación y encausamiento de río y dique seco,-11.429314921377378
142,Cañete Fortaleza,Barranca,LIMA,HUARAL,HUARAL,Quiuquin,18,275956.0,8739322.0,275956.0,8739322.0,-77.0532512345606,Dique con enrocado en la márgen derecha de río,-11.397072178739965
143,Cañete Fortaleza,Barranca,LIMA,HUARAL,HUARAL,Quiuquin - Lumbra,18,275978.0,8739619.0,275978.0,8739619.0,-77.05303043559397,Descolmatación y encausamiento de río y dique seco,-11.394389323361837
144,Cañete Fortaleza,Barranca,LIMA,HUARAL,HUARAL,San Miguel,18,281107.0,8744187.0,281107.0,8744187.0,-77.00575744853126,Descolmatación y encausamiento de río y dique seco,-11.353427353164413
145,Cañete Fortaleza,Barranca,LIMA,HUARAL,HUARAL,Saume -  Bocatoma Huayan,18,273651.0,8736800.0,273651.0,8736800.0,-77.07453133591824,Descolmatación y encausamiento de río y dique seco,-11.419717153129332
146,Cañete Fortaleza,Barranca,LIMA,HUARAL,HUARAL,Sector 7 - Bocatoma Chancay - Huaral,18,263899.0,8728463.0,263899.0,8728463.0,-77.16444007439873,Descolmatación y encausamiento de río y dique seco,-11.494414904626689
147,Cañete Fortaleza,Barranca,LIMA,HUARAL,SAN MIGUEL DE ACOS,Puente Oquendo - Puente Palca - Acos,18,301420.0,8754696.0,301420.0,8754696.0,-76.81909491609915,Descolmatación y encausamiento de río y dique seco,-11.25964118743659
148,Cañete Fortaleza,Barranca,LIMA,HUARAL,SUMBILCA,Vilca Bajo,18,289619.0,8745780.0,289619.0,8745780.0,-76.92769515707818,Descolmatación y encausamiento de río y dique con enrocado,-11.339548904365268
149,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,LIMA,CHACLACAYO,Puente Los Angeles,18,310585.0,8676745.0,310585.0,8676745.0,-76.73953016531793,Descolmatacion del cauce de rio,-11.964777180942585
150,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,LIMA,CHACLACAYO,Toma Carapongo,18,300112.0,8673653.0,300112.0,8673653.0,-76.83586623830553,Descolmatacion del cauce de rio,-11.992112454076938
151,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,LIMA,LURIGANCHO,Carapongo,18,296297.0,8671917.0,296297.0,8671917.0,-76.87100031029034,Descolmatacion del cauce de rio,-12.007571513405754
152,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,LIMA,LURIGANCHO,Huachipa,18,295135.0,8671671.0,295135.0,8671671.0,-76.88168463671627,Descolmatacion del cauce de rio,-12.009723397308283
153,Cañete Fortaleza,Chillon - Rimac - Lurin,ICA,CHINCHA,GROCIO PRADO,Algarrobo,18,372170.0,8534837.0,372170.0,8534837.0,-76.17991431028672, Descolmatacion y construccion de dique con enrocado,-13.25071187638683
154,Cañete Fortaleza,Chillon - Rimac - Lurin,ICA,CHINCHA,GROCIO PRADO,Chuspa,18,378661.0,8543667.0,378661.0,8543667.0,-76.11964447426854, Descolmatacion y construccion de dique con enrocado,-13.171151342055055
155,Cañete Fortaleza,Chillon - Rimac - Lurin,ICA,CHINCHA,GROCIO PRADO,Hacienda Vieja,18,374177.0,8538312.0,374177.0,8538312.0,-76.16124289048355, Descolmatacion y construccion de dique con enrocado,-13.219380488560004
156,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,CALANGO,Correviento Alto,18,330047.0,8614849.0,330047.0,8614849.0,-76.56413752293508,Descolmatacion y construccion de dique con enrocado,-12.52535809609211
157,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,CALANGO,Cruz Blanca,18,325428.0,8610042.0,325428.0,8610042.0,-76.60690576866278,Descolmatacion y construccion de dique con enrocado,-12.56856010636707
158,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,CALANGO,El Dorado,18,326868.0,8612361.0,326868.0,8612361.0,-76.59352534451055,Descolmatacion y construccion de dique con enrocado,-12.547676640813657
159,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,CALANGO,La Otra Banda- San Andres,18,331323.0,8614443.0,331323.0,8614443.0,-76.55241904140205,Descolmatacion y construccion de dique con enrocado,-12.52909626573293
160,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,CALANGO,Los Vivancos,18,333262.0,8614729.0,333262.0,8614729.0,-76.53456267991054,Descolmatacion y construccion de dique con enrocado,-12.526613350293518
161,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,CALANGO,Tutumo-Correviento,18,328108.0,8614403.0,328108.0,8614403.0,-76.58200265889619,Descolmatacion y construccion de dique con enrocado,-12.52928535433142
162,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,COAYLLO,Bifurcacion Omas-Asia,18,338296.0,8589724.0,338296.0,8589724.0,-76.48955291055616,Descolmatacion y construccion de dique con enrocado,-12.7529162775443
163,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,LUNAHUANA,Langla,18,374359.0,8564977.0,374359.0,8564977.0,-76.15843577833887,Descolmatacion y construccion de dique con enrocado,-12.978315536470136
164,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,LUNAHUANA,Prado,18,369690.0,8558966.0,369690.0,8558966.0,-76.20173996493759,Descolmatacion y construccion de dique con enrocado,-13.03246400131023
165,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,NUEVO IMPERIAL,el Paraiso,18,367371.0,8556629.0,367371.0,8556629.0,-76.22322659618807,Descolmatacion y construccion de dique con enrocado,-13.053491857889322
166,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,Bocatoma Fortaleza,18,357882.0,8549679.0,357882.0,8549679.0,-76.31105932526467,Descolmatacion y construccion de dique con enrocado,-13.115893270818056
167,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,Carlos IV y V,18,350674.0,8548908.0,350674.0,8548908.0,-76.37757977033516,"Limpieza, Descolmatacion y construccion de dique con enrocado",-13.122516126191979
168,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,Clarita,18,353178.0,8548601.0,353178.0,8548601.0,-76.35449936761451,Descolmatacion y construccion de dique con enrocado,-13.125413985227937
169,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,La Esmeralda,18,349294.0,8548964.0,349294.0,8548964.0,-76.39030523200964,Descolmatacion y construccion de dique con enrocado,-13.1219414632341
170,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,La Isla,18,359902.0,8550358.0,359902.0,8550358.0,-76.29239584181563,Descolmatacion y construccion de dique con enrocado,-13.109849056102375
171,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,La Pinta,18,363265.0,8551651.0,363265.0,8551651.0,-76.26131819644887,Descolmatacion y construccion de dique con enrocado,-13.098313476115656
172,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,Palti,18,355490.0,8549006.0,355490.0,8549006.0,-76.33315448633223,"Limpieza, Descolmatacion y construccion de dique con enrocado",-13.121864058089157
173,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,San Carlos,18,363547.0,8551488.0,363547.0,8551488.0,-76.25872480394038,Descolmatacion y construccion de dique con enrocado,-13.099799777603268
174,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,Santa Teresa,18,352331.0,8548656.0,352331.0,8548656.0,-76.36230903333401,"Limpieza, Descolmatacion y construccion de dique con enrocado",-13.124875550474679
175,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,SANTA CRUZ DE FLORES,la Joya,18,324829.0,8609198.0,324829.0,8609198.0,-76.6124655226444,Descolmatacion y construccion de dique con enrocado,-12.576156254893677
176,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,CAÑETE,ZUÑIGA,Machuranga,18,390908.0,8579710.0,390908.0,8579710.0,-76.00533579246054,Descolmatacion y construccion de dique con enrocado,-12.845743681971753
177,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,YAUYOS,ALLAUCA,Chuquipampa,18,396813.0,8592766.0,396813.0,8592766.0,-75.95048201631371,Descolmatacion y construccion de dique con enrocado,-12.727899066367183
178,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,YAUYOS,ALLAUCA,Toma San Juan,18,395925.0,8579374.0,395925.0,8579374.0,-75.95911789297494,Descolmatacion y construccion de dique con enrocado,-12.848954547543547
179,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,YAUYOS,CACRA,Piedra Coca,18,397509.0,8580176.0,397509.0,8580176.0,-75.94449463663967,Descolmatacion y construccion de dique con enrocado,-12.841756108416128
180,Cañete Fortaleza,Chillon - Rimac - Lurin,LIMA,YAUYOS,CATAHUASI,Catahuasi-Monte,18,402725.0,8585793.0,402725.0,8585793.0,-75.89625179150778,Descolmatacion y construccion de dique con enrocado,-12.791137120415913
181,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,El Cuzco,18,741770.0,8164267.0,741770.0,8164267.0,-72.73399901734632,"Encauzamiento de rio, limpieza y descolmatacion",-16.591515282558202
182,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,MARISCAL CACERES,Pucchun,18,740035.0,8161429.0,740035.0,8161429.0,-72.74995277763584,"Encauzamiento de rio, limpieza y descolmatacion",-16.617327062588842
183,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,La Bombon,18,742641.0,8167397.0,742641.0,8167397.0,-72.72617233090179,"Encauzamiento de rio, limpieza y descolmatacion",-16.563153686795037
184,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,La Bombon,18,743625.0,8168658.0,743625.0,8168658.0,-72.71709057617664,Llimpieza y descolmatacion dique enrocado,-16.55166261301016
185,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,Naspas (Pampata),18,749680.0,8171274.0,749680.0,8171274.0,-72.6606704288299,"Encauzamiento de rio, limpieza y descolmatacion",-16.52740507261952
186,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,Pisques,18,754439.0,8174567.0,754439.0,8174567.0,-72.61647434886953,Llimpieza y descolmatacion dique enrocado,-16.49715804254705
187,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,Socso Sillan (Bocatoma Nueva Esperanza),18,762752.0,8178679.0,762752.0,8178679.0,-72.5391205528266,Llimpieza y descolmatacion enrocado al volteo,-16.459118062371413
188,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,Socso Sillan (Bocatoma Sonay),18,758596.0,8174471.0,758596.0,8174471.0,-72.57754674356816,Llimpieza y descolmatacion dique enrocado,-16.497577680920916
189,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,Socso Sillan (Socso Medio),18,758958.0,8174995.0,758958.0,8174995.0,-72.57421683672747,Llimpieza y descolmatacion enrocado al volteo,-16.492805688345047
190,Caplina Ocoña,Camaná - Majes,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,Sonay (Medio),18,756837.0,8174519.0,756837.0,8174519.0,-72.59401935557933,"Encauzamiento de rio, limpieza y descolmatacion",-16.497334361447106
191,Caplina Ocoña,Camaná - Majes,AREQUIPA,CASTILLA,ANDAGUA,Bocatoma (Andagua),18,780090.0,8288884.0,780090.0,8288884.0,-72.38978364012549,"Encauzamiento de rio, limpieza y descolmatacion",-15.461891160111163
192,Caplina Ocoña,Camaná - Majes,AREQUIPA,CASTILLA,CHOCO,Choco,18,807576.0,8275767.0,807576.0,8275767.0,-72.13221905992313,"Encauzamiento de rio, limpieza y descolmatacion",-15.577165629378007
193,Caplina Ocoña,Camaná - Majes,AREQUIPA,CASTILLA,HUANCARQUI,El Monte-Los Puros,18,769764.0,8217016.0,769764.0,8217016.0,-72.4779250541759,"Encauzamiento de rio, limpieza y descolmatacion",-16.112101852217087
194,Caplina Ocoña,Camaná - Majes,AREQUIPA,CASTILLA,URACA,El Granado (Sarcas Toran),18,771651.0,8196622.0,771651.0,8196622.0,-72.457935047785,"Encauzamiento de rio, limpieza y descolmatacion",-16.296077149459308
195,Caplina Ocoña,Camaná - Majes,AREQUIPA,CASTILLA,URACA,Sacramento (cantas Pedregal),18,771762.0,8206694.0,771762.0,8206694.0,-72.4580671630508,"Encauzamiento de rio, limpieza y descolmatacion",-16.20510190937186
196,Caplina Ocoña,Camaná - Majes,TACNA,JORGE BASADRE,ILABAYA,Cocal,19,339552.0,8072259.0,339552.0,8072259.0,-70.51069917680303,Descolmatacion y contrucción de dique con roca al volteo,-17.429841898168732
197,Caplina Ocoña,Camaná - Majes,TACNA,JORGE BASADRE,ILABAYA,Ilabaya,19,339408.0,8073715.0,339408.0,8073715.0,-70.51194634646646,Descolmatacion y contrucción de dique con roca al volteo,-17.416675191631384
198,Caplina Ocoña,Camaná - Majes,TACNA,JORGE BASADRE,ILABAYA,Margarata,19,328190.0,8059780.0,328190.0,8059780.0,-70.6186453549502,Descolmatacion y contrucción de dique con roca al volteo,-17.541756040487073
199,Caplina Ocoña,Camaná - Majes,TACNA,JORGE BASADRE,ILABAYA,Pachana,19,339137.0,8071734.0,339137.0,8071734.0,-70.51464476265919,Descolmatacion y contrucción de dique con roca al volteo,-17.434556129062784
200,Caplina Ocoña,Camaná - Majes,TACNA,JORGE BASADRE,LOCUMBA,Chaucalana,19,315631.0,8052017.0,315631.0,8052017.0,-70.73759674253166,Descolmatacion y contrucción de dique con roca al volteo,-17.61089184351938
201,Caplina Ocoña,Camaná - Majes,TACNA,JORGE BASADRE,LOCUMBA,Mal Paso,19,318136.0,8054933.0,318136.0,8054933.0,-70.71374748329293,Descolmatacion y contrucción de dique con roca al volteo,-17.584752260552488
202,Caplina Ocoña,Camaná - Majes,TACNA,JORGE BASADRE,LOCUMBA,Valdivia,19,312964.0,8051153.0,312964.0,8051153.0,-70.76279921663196,Descolmatacion y contrucción de dique con roca al volteo,-17.618475063714435
203,Caplina Ocoña,Camaná - Majes,TACNA,TACNA,CALANA,Calana,19,374807.0,8016670.0,374807.0,8016670.0,-70.18209422087372,Descolmatacion y contrucción de dique con roca al volteo,-17.934440188617902
204,Caplina Ocoña,Camaná - Majes,TACNA,TACNA,CALANA,Calana,19,374627.0,8016268.0,374627.0,8016268.0,-70.18381769814107,Descolmatacion y contrucción de dique con roca al volteo,-17.938062622986315
205,Caplina Ocoña,Camaná - Majes,TACNA,TACNA,CALANA,Cerro Blanco,19,373679.0,8011421.0,373679.0,8011421.0,-70.19306149888045,Descolmatacion y contrucción de dique con roca al volteo,-17.981808813953897
206,Caplina Ocoña,Camaná - Majes,TACNA,TACNA,INCLAN,Berlin,19,342757.0,8034202.0,342757.0,8034202.0,-70.4833351839344,Descolmatacion y contrucción de dique con roca al volteo,-17.77395017850013
207,Caplina Ocoña,Camaná - Majes,TACNA,TACNA,INCLAN,Sama Grande,19,342256.0,8032117.0,342256.0,8032117.0,-70.48821617726011,Descolmatacion y contrucción de dique con roca al volteo,-17.792753928234042
208,Caplina Ocoña,Camaná - Majes,TACNA,TACNA,PALCA,Ataspaca,19,402871.0,8039781.0,402871.0,8039781.0,-69.9160691135842,Descolmatacion y contrucción de dique con roca al volteo,-17.727002342089335
209,Caplina Ocoña,Camaná - Majes,TACNA,TACNA,SAMA,La Marango,19,336078.0,8023403.0,336078.0,8023403.0,-70.54716626864617,Descolmatacion y contrucción de dique con roca al volteo,-17.8710372935727
210,Caplina Ocoña,Camaná - Majes,TACNA,TACNA,SAMA,Los Pinos,19,338854.0,8026551.0,338854.0,8026551.0,-70.5207301955342,Descolmatacion y contrucción de dique con roca al volteo,-17.842799457676673
211,Caplina Ocoña,Chili,AREQUIPA,AREQUIPA,JACOBO HUNTER,Chusicani,19,224486.0,8179117.0,224486.0,8179117.0,-71.58026757777674,"Limpieza y descolmatacion, proteccion de dique con material propio, con enrocado",-16.45372506311024
212,Caplina Ocoña,Chili,AREQUIPA,AREQUIPA,PAUCARPATA,Alangui,19,234152.0,8182350.0,234152.0,8182350.0,-71.48943340962019,Limpieza y descolmatacion,-16.42562110401745
213,Caplina Ocoña,Chili,AREQUIPA,AREQUIPA,UCHUMAYO,Congata,19,220995.0,8179801.0,220995.0,8179801.0,-71.61285461358726,"Limpieza y descolmatacion, proteccion de dique con material propio, con enrocado",-16.447143191214458
214,Caplina Ocoña,Chili,AREQUIPA,AREQUIPA,UCHUMAYO,El Huayco,19,219474.0,8181388.0,219474.0,8181388.0,-71.62689498967917,"Limpieza y descolmatacion, proteccion de dique con material propio, con enrocado",-16.432633858059308
215,Caplina Ocoña,Chili,AREQUIPA,AREQUIPA,UCHUMAYO,Mollebaya Grande,19,210190.0,8183466.0,210190.0,8183466.0,-71.71350203357188,"Limpieza y descolmatacion, proteccion de dique con material propio, con enrocado",-16.41276370882585
216,Caplina Ocoña,Chili,AREQUIPA,AREQUIPA,VITOR,El Pasto,19,190154.0,8177607.0,190154.0,8177607.0,-71.90171750009083,Construccion de defensas ribereñas,-16.46315469399816
217,Caplina Ocoña,Chili,AREQUIPA,AREQUIPA,VITOR,Huachipa-Barreda,19,184360.0,8170895.0,184360.0,8170895.0,-71.95684753668405,Limpieza y descolmatacion y construccion dique enrocado,-16.522991464616634
218,Caplina Ocoña,Chili,AREQUIPA,AREQUIPA,YANAHUARA,Chullo,19,227445.0,8184931.0,227445.0,8184931.0,-71.55188989374352,Limpieza y descolmatacion,-16.40155791990343
219,Caplina Ocoña,Colca - Siguas - Chivay,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS, ,18,818466.0,8201403.0,818466.0,8201403.0,-72.02089647546252,Gaviones,-16.24719545782007
220,Caplina Ocoña,Colca - Siguas - Chivay,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,Veladero,18,807751.0,8192023.0,807751.0,8192023.0,-72.11980006740536,Dique enrocado,-16.333269458703356
